t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
318,11048.370555555555,885.0129296982208,10368.089397024472,11728.651714086638,18282.266
319,11070.469222222222,884.6045874916061,10390.501943296815,11750.43650114763,18367.004
320,11092.589444444446,884.1002979589067,10413.009796768289,11772.169092120603,18372.857
321,11114.650555555556,883.8920745188731,10435.230962583986,11794.070148527126,18457.596
322,11136.777666666667,883.1254281496483,10457.947370260987,11815.607963072347,18461.691
323,11158.726166666667,883.1307112479872,10479.891809312116,11837.560524021219,18546.432
324,11181.115222222223,882.6810185489966,10502.626529275485,11859.60391516896,18551.031
325,11203.778333333332,882.1632575065114,10525.687626754934,11881.86903991173,18635.775
326,11225.177222222223,881.302182770016,10547.748396278184,11902.60604816626,18641.01
327,11246.604333333331,880.7267702315515,10569.617808620342,11923.59085804632,18725.752
328,11268.306333333334,880.766510961049,10591.289261191492,11945.323405475176,18730.213
329,11290.463777777777,880.6261787970506,10613.554574486097,11967.372981069457,18814.955
330,11312.615,880.5550439252789,10635.76047581114,11989.46952418886,18818.396
331,11334.102666666666,880.5672832286865,10657.238734516382,12010.966598816949,18903.14
332,11355.601000000002,880.7776542845533,10678.575362341468,12032.626637658537,18907.225
333,11377.057,880.4522000842807,10700.281528585348,12053.832471414653,18991.965
334,11398.718555555555,880.3970981909398,10721.985439205537,12075.451671905574,18995.871
335,11420.088444444445,880.4429140148527,10743.320110934626,12096.856777954265,19080.61
336,11441.982111111112,880.0006348496922,10765.553743462551,12118.410478759673,19086.146
337,11464.233,880.2733022786164,10787.595041611894,12140.870958388106,19170.889
338,11486.417666666666,879.4753948435683,10810.393034226805,12162.442299106528,19174.068
339,11508.36088888889,879.4755513863705,10832.336136119578,12184.385641658202,19258.81
340,11529.650666666666,879.9631867383713,10853.251084184627,12206.050249148706,19263.701
341,11552.261444444444,879.5972229242358,10876.143166651982,12228.379722236907,19348.441
342,11575.208833333334,879.9982647019823,10898.78228754158,12251.635379125088,19353.936
343,11595.49577777778,879.8915778999104,10919.15123872161,12271.84031683395,19438.678
344,11617.464833333333,880.0126776395754,10941.027208777017,12293.90245788965,19443.639
345,11639.75422222222,880.1365037242488,10963.22141651147,12316.28702793297,19528.38
346,11661.703444444445,880.2837094758305,10985.057486376403,12338.349402512487,19530.145
347,11683.255222222222,879.5052481392275,11007.207642507947,12359.302801936497,19614.89
348,11704.977222222222,879.4315403743457,11028.986299311486,12380.968145132958,19619.258
349,11726.39511111111,879.589802161133,11050.282537422114,12402.507684800104,19704.002
