t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
267,5516.747644444444,112.9835875715928,5429.900771061012,5603.594517827875,3074.5347
268,5537.3563444444435,113.45297978309237,5450.148664267428,5624.564024621459,3085.9133
269,5558.041344444444,113.99002575691794,5470.420854188616,5645.661834700271,3097.2927
270,5578.7618555555555,114.38440748301436,5490.838216669319,5666.685494441792,3108.8247
271,5599.402266666667,114.95050022305237,5511.043490380618,5687.761042952716,3120.3562
272,5620.078522222222,115.41693433497724,5531.361212939207,5708.795831505237,3131.6838
273,5640.724,115.88756275301935,5551.644933690935,5729.803066309065,3143.0117
274,5661.4107,116.37547482834388,5571.956591269831,5750.86480873017,3154.6895
275,5681.9357222222225,117.04102602843777,5591.970025552184,5771.901418892261,3166.3667
276,5702.677988888889,117.53500543432212,5612.332586034625,5793.023391743152,3177.5244
277,5723.32348888889,117.95213927423515,5632.657448581369,5813.989529196411,3188.6821
278,5744.072122222223,118.47726885593693,5653.002431585727,5835.141812858718,3200.0608
279,5764.758666666667,118.9307079506488,5673.340431887682,5856.176901445651,3211.4392
280,5785.494122222222,119.45071578971154,5693.676174034165,5877.312070410279,3222.7776
281,5806.180588888888,120.0091999346763,5713.933351784919,5898.427825992858,3234.117
282,5826.815955555556,120.37780645885387,5734.285382395248,5919.346528715863,3245.6426
283,5847.4913,120.89598611899815,5754.562418693335,5940.420181306665,3257.1685
284,5868.235211111111,121.37603822539947,5774.937329090288,5961.533093131935,3267.9946
285,5888.872988888888,121.8235324624665,5795.23113234768,5982.514845430097,3278.8218
286,5909.5451,122.29747235204823,5815.538941010387,6003.551258989613,3290.306
287,5930.225255555557,122.88843919993163,5835.764839234281,6024.685671876833,3301.7898
288,5950.966,123.44948713654094,5856.074324058101,6045.857675941899,3312.529
289,5971.438933333332,124.00485022365035,5876.120367532962,6066.757499133702,3323.267
290,5992.0965444444455,124.37670749298401,5896.492143843812,6087.700945045079,3334.35
291,6012.828399999999,124.80426146868942,5916.895352320699,6108.7614476793,3345.433
292,6033.5608555555555,125.29226347965489,5937.252696324497,6129.869014786614,3356.429
293,6054.178222222222,125.86828990729545,5957.427289883122,6150.929154561321,3367.4248
294,6074.779444444445,126.30826205976314,5977.690319571024,6171.868569317867,3379.1763
295,6095.472855555557,126.84033985406724,5997.974739484163,6192.97097162695,3390.9272
296,6116.12118888889,127.39517547529458,6018.196588405193,6214.045789372587,3402.2927
297,6136.869366666668,127.85962555623269,6038.587758247225,6235.1509750861105,3413.658
298,6157.582333333333,128.40006866629776,6058.885303565005,6256.27936310166,3424.6006
299,6178.3112,128.97407237674727,6079.1729519217,6277.4494480783005,3435.5444
300,6199.164533333334,129.50377575322858,6099.619119196168,6298.709947470499,3447.7847
301,6219.8452333333325,130.02242956975724,6119.901146580948,6319.789320085717,3460.025
302,6240.679766666666,130.56706436929275,6140.317036547647,6341.042496785685,3471.4336
303,6261.305366666667,131.03168344857468,6160.585498708275,6362.02523462506,3482.8423
304,6281.8187,131.50405273502992,6180.735736865638,6382.901663134362,3494.5842
305,6302.6077000000005,131.99343599260922,6201.148563593746,6404.066836406255,3506.326
306,6323.217233333333,132.45030479705397,6221.406916476313,6425.0275501903525,3518.0854
307,6343.8662,133.0381443044812,6241.604029697993,6446.128370302008,3529.8438
308,6364.628022222222,133.56554688384077,6261.960454410575,6467.295590033869,3541.012
309,6385.354455555556,134.13455277714718,6282.249511096269,6488.459400014844,3552.1804
310,6406.068744444445,134.59557676090364,6302.609425580834,6509.528063308056,3562.7017
311,6426.816566666667,135.12546687429983,6322.949938205491,6530.683195127844,3573.2231
312,6447.539822222222,135.60788819802102,6343.302371905242,6551.777272539202,3584.4675
313,6468.146255555556,136.08936900738343,6363.538706326106,6572.753804785007,3595.713
314,6488.707977777777,136.64770093524044,6383.6712566368415,6593.744698918713,3606.9026
315,6509.451933333334,137.12066598478128,6404.051659072382,6614.852207594286,3618.092
316,6530.196188888888,137.6706402627703,6424.373166974837,6636.01921080294,3629.8818
317,6550.880622222223,138.1982499146135,6444.65204362853,6657.109200815916,3641.671
318,6571.684733333333,138.73088615159764,6465.046734284625,6678.32273238204,3653.1536
319,6592.264266666668,139.14710654545613,6485.306332301496,6699.22220103184,3664.635
320,6613.064377777778,139.69250322215538,6505.68721441534,6720.441541140215,3675.9016
321,6633.876977777778,140.28350994255152,6526.045526434952,6741.708429120604,3687.1667
322,6654.4828333333335,140.79954068673297,6546.254725647183,6762.710941019484,3698.26
323,6675.160377777778,141.3484071811014,6566.510373956397,6783.810381599159,3709.353
