t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
235,21912.080599999998,112.66789746107887,21772.18492796926,22051.976272030734,66470.69
236,22004.653,112.97732857967597,21864.373118489377,22144.93288151062,66753.54
237,22095.7726,113.0811739318273,21955.363777454233,22236.181422545767,67036.39
238,22187.714400000004,113.53303312824846,22046.744520157783,22328.684279842226,67319.25
239,22278.9706,114.07213229268564,22137.331340133835,22420.609859866167,67602.11
240,22370.1944,114.38116854097939,22228.171420950188,22512.217379049813,67884.96
241,22459.6368,115.19650854821975,22316.601442616902,22602.6721573831,68167.82
242,22553.319199999998,115.40637544434043,22410.023258447574,22696.615141552422,68450.664
243,22643.3036,115.86812235166363,22499.434323936468,22787.17287606353,68733.53
244,22735.4196,115.9965887808765,22591.39081179634,22879.448388203662,69016.375
245,22828.1894,116.60314082948146,22683.407477954548,22972.97132204545,69299.23
246,22923.1166,117.25717594373451,22777.52258609962,23068.71061390038,69582.086
247,23016.2558,117.02171785057593,22870.95414593698,23161.55745406302,69864.94
248,23107.1676,116.87112175939846,22962.052935681666,23252.282264318335,70147.79
249,23201.075200000003,117.1800723745292,23055.57692282564,23346.573477174366,70430.65
250,23291.3842,118.23022847689977,23144.581981800828,23438.186418199173,70713.49
251,23381.926400000004,118.77641535591093,23234.44600121687,23529.406798783137,70996.35
252,23474.8848,119.28361286740098,23326.774632326873,23622.994967673127,71279.21
253,23568.7504,119.59258073266965,23420.25659805197,23717.244201948033,71562.06
254,23658.406199999998,119.95962377066792,23509.456653925892,23807.355746074103,71844.92
255,23749.1132,120.71111816937164,23599.23055038617,23898.995849613828,72127.77
256,23842.3362,121.06890725615618,23692.00929655816,23992.663103441842,72410.625
257,23935.4268,121.18275314045398,23784.958538222287,24085.895061777715,72693.48
258,24025.825999999997,121.50758668289004,23874.95440410723,24176.697595892765,72976.336
259,24121.1624,122.57058745188421,23968.97091432231,24273.35388567769,73259.195
260,24210.7484,122.67821014874693,24058.423283094227,24363.073516905773,73542.04
261,24302.8072,123.06975949923691,24149.995910362202,24455.618489637796,73824.88
262,24396.988999999998,123.8361995258251,24243.226049374403,24550.751950625592,74107.75
263,24488.272999999997,124.5595724523008,24333.611863254322,24642.934136745673,74390.59
264,24580.569799999997,125.2967264225211,24424.993365708367,24736.146234291627,74673.45
265,24671.034,125.90490828200535,24514.702408189085,24827.365591810914,74956.305
266,24762.667800000003,125.94301915628348,24606.28888728856,24919.046712711446,75239.164
267,24856.423600000002,126.22300121332938,24699.697043648182,25013.15015635182,75522.01
268,24948.6326,126.86219369969962,24791.112381349933,25106.15281865007,75804.87
269,25038.8842,127.63877663821478,24880.399726273557,25197.368673726443,76087.72
270,25129.9536,128.06698180366482,24970.937439335772,25288.96976066423,76370.58
271,25223.9986,129.22943762278106,25063.539059795672,25384.458140204326,76653.43
272,25316.726599999998,130.18999424994232,25155.07437121349,25478.378828786506,76936.27
273,25409.194800000005,130.54824650182064,25247.097742290065,25571.291857709944,77219.14
274,25504.292400000002,131.064945745611,25341.55377544115,25667.031024558855,77501.99
275,25597.617,131.468864585879,25434.376843958988,25760.85715604101,77784.85
276,25688.0086,131.12462511214267,25525.195873720288,25850.821326279714,78067.695
277,25782.3244,132.1285499761503,25618.265136359747,25946.383663640256,78350.54
278,25873.126800000005,132.66011760020348,25708.407507978354,26037.846092021657,78633.414
279,25964.110999999997,132.8053757590413,25799.21134615207,26129.010653847923,78916.26
280,26057.341600000003,133.40006784218684,25891.70353840242,26222.979661597587,79199.12
281,26150.390600000002,133.9186178105932,25984.108673575378,26316.672526424627,79481.97
282,26241.915,134.81647741096114,26074.51823363416,26409.31176636584,79764.83
283,26333.9896,135.18496544660638,26166.13529530653,26501.843904693473,80047.67
284,26427.244599999998,135.9635445194775,26258.423561701988,26596.06563829801,80330.53
285,26518.9804,136.74687697457603,26349.18672599387,26688.77407400613,80613.375
286,26610.4988,137.55023800306498,26439.707621527235,26781.289978472767,80896.24
287,26703.119800000004,137.86684225440203,26531.935505426674,26874.304094573334,81179.086
288,26794.321599999996,138.78159561087443,26622.0014891167,26966.64171088329,81461.94
289,26888.2094,138.88336525948728,26715.76292540791,27060.65587459209,81744.805
290,26979.4576,138.9517410589014,26806.926225639432,27151.98897436057,82027.66
291,27070.321399999997,140.30052157885893,26896.11529342632,27244.527506573675,82310.516
292,27162.3444,140.6866210174232,26987.65888765373,27337.029912346272,82593.36
293,27255.1052,141.6174322451162,27079.26393286318,27430.946467136822,82876.2
294,27346.572599999996,142.2928019974998,27169.892750556162,27523.25244944383,83159.07
295,27440.273200000003,143.0639595834671,27262.635831944735,27617.91056805527,83441.914
296,27531.6726,143.34875196980292,27353.681615491656,27709.663584508347,83724.78
297,27628.735200000003,144.51667280179086,27449.294050241828,27808.176349758178,84007.625
298,27721.006,144.64841938472728,27541.401265252905,27900.610734747097,84290.484
299,27812.5124,145.5614573480899,27631.773978884805,27993.250821115194,84573.336
300,27904.982799999998,146.25283604327126,27723.38591884987,28086.579681150124,84856.195
301,27996.3636,147.1108118946389,27813.7014011239,28179.0257988761,85139.04
302,28088.568600000006,148.16288861519956,27904.60007533664,28272.537124663373,85421.9
303,28179.320799999998,148.29214791485128,27995.19177871782,28363.449821282175,85704.76
304,28270.9962,148.59645541431965,28086.48933105135,28455.503068948652,85987.6
305,28364.6724,148.97960295557192,28179.689790543376,28549.655009456623,86270.46
306,28457.594,149.88860334761924,28271.482717482217,28643.705282517785,86553.31
307,28547.946999999996,150.286181438947,28361.342059079736,28734.551940920257,86836.164
308,28638.5566,150.85465045963923,28451.245811562654,28825.867388437346,87119.016
309,28732.6978,151.41302185974573,28544.693701897515,28920.70189810249,87401.87
